tau,alpha_target,magnetization
100.0,0.903,0.221441
100.0,0.903,0.047828
100.0,0.903,0.178890
100.0,0.903,0.091696
100.0,0.903,0.119204
100.0,0.903,0.038311
100.0,0.903,0.157689
100.0,0.903,0.429875
100.0,0.903,0.371033
100.0,0.903,0.026534
100.0,0.903,-0.146247
100.0,0.903,0.300687
100.0,0.903,0.231859
100.0,0.903,0.184307
100.0,0.903,0.013581
100.0,0.903,0.374811
100.0,0.903,0.254609
100.0,0.903,0.118513
100.0,0.903,0.258086
100.0,0.903,-0.069169
100.0,0.903,0.195707
100.0,0.903,0.178487
100.0,0.903,-0.024389
100.0,0.903,-0.217177
100.0,0.903,-0.035632
100.0,0.903,0.350306
100.0,0.903,0.091504
100.0,0.903,0.154435
100.0,0.903,0.411124
100.0,0.903,0.053348
100.0,0.903,-0.164626
100.0,0.903,0.139575
100.0,0.903,0.144760
100.0,0.903,-0.223649
100.0,0.903,-0.005051
100.0,0.903,0.005657
100.0,0.903,0.240809
100.0,0.903,0.365379
100.0,0.903,0.219479
100.0,0.903,-0.090828
100.0,0.903,-0.126282
100.0,0.903,-0.018508
100.0,0.903,-0.118073
100.0,0.903,0.364932
100.0,0.903,0.469095
100.0,0.903,0.233476
100.0,0.903,0.347153
100.0,0.903,0.125899
100.0,0.903,0.103599
100.0,0.903,0.295496
100.0,0.903,0.079496
100.0,0.903,0.385259
100.0,0.903,-0.061140
100.0,0.903,0.201234
100.0,0.903,0.441694
100.0,0.903,0.201471
100.0,0.903,0.422152
100.0,0.903,0.134434
100.0,0.903,0.333699
100.0,0.903,0.191124
100.0,0.903,-0.236361
100.0,0.903,0.010576
100.0,0.903,0.232844
100.0,0.903,0.146838
100.0,0.903,0.418798
100.0,0.950,0.849245
100.0,0.950,0.707618
100.0,0.950,0.835090
100.0,0.950,0.755136
100.0,0.950,0.553935
100.0,0.950,0.633186
100.0,0.950,0.038895
100.0,0.950,0.599083
100.0,0.950,0.615314
100.0,0.950,0.374054
100.0,0.950,0.772688
100.0,0.950,0.641190
100.0,0.950,0.812192
100.0,0.950,0.464549
100.0,0.950,0.042771
100.0,0.950,0.668016
100.0,0.950,0.884053
100.0,0.950,0.547427
100.0,0.950,0.776700
100.0,0.950,0.723036
100.0,0.950,0.684622
100.0,0.950,0.920676
100.0,0.950,0.627125
100.0,0.950,0.813009
100.0,0.950,0.404448
100.0,0.950,0.486949
100.0,0.950,0.919751
100.0,0.950,0.863130
100.0,0.950,0.918935
100.0,0.950,0.878356
100.0,0.950,0.774249
100.0,0.950,0.625871
100.0,0.950,0.823776
100.0,0.950,0.374339
100.0,0.950,0.256837
100.0,0.950,0.450121
100.0,0.950,0.837419
100.0,0.950,0.731762
100.0,0.950,0.780624
100.0,0.950,0.195672
100.0,0.950,0.493210
100.0,0.950,0.900559
100.0,0.950,0.486928
100.0,0.950,0.431713
100.0,0.950,0.637063
100.0,0.950,0.618161
100.0,0.950,0.648855
100.0,0.950,0.745872
100.0,0.950,0.718183
100.0,0.950,0.856764
100.0,0.950,0.872351
100.0,0.950,0.624817
100.0,0.950,0.833377
100.0,0.950,0.832380
100.0,0.950,0.939261
100.0,0.950,0.769546
100.0,0.950,0.887507
100.0,0.950,0.795793
100.0,0.950,0.771176
100.0,0.950,0.885616
100.0,0.950,0.908323
100.0,0.950,0.855822
100.0,0.950,0.110712
100.0,0.950,0.717397
100.0,0.950,0.807729
100.0,0.950,0.517598
100.0,0.950,0.706901
100.0,0.950,0.324953
100.0,0.950,0.672210
100.0,0.950,0.520810
100.0,0.950,0.766827
100.0,0.950,0.655249
100.0,0.950,0.748902
100.0,0.950,0.759852
100.0,0.950,0.823578
100.0,0.950,0.652311
100.0,0.950,0.649147
100.0,0.950,0.475478
100.0,0.950,0.672002
100.0,0.950,0.746272
100.0,0.950,0.851100
100.0,0.950,0.893944
100.0,0.950,0.655178
100.0,0.950,0.376183
100.0,0.950,0.658344
100.0,0.950,0.288304
100.0,0.950,0.527320
100.0,0.950,0.910859
100.0,0.950,0.828214
100.0,0.950,0.433512
100.0,0.950,0.536456
100.0,0.950,0.580844
100.0,0.950,0.634366
100.0,0.950,0.790812
100.0,0.950,0.802711
100.0,0.950,0.145357
100.0,0.950,0.667686
100.0,0.950,0.890523
100.0,0.950,0.756520
100.0,0.950,0.914694
100.0,0.850,-0.175906
100.0,0.850,0.074349
100.0,0.850,0.130871
100.0,0.850,0.017408
100.0,0.850,0.248472
100.0,0.850,0.141879
100.0,0.850,0.101232
100.0,0.850,-0.132391
100.0,0.850,-0.053033
100.0,0.850,0.017304
100.0,0.850,-0.102773
100.0,0.850,0.157661
100.0,0.850,-0.189239
100.0,0.850,-0.142278
100.0,0.850,-0.091951
100.0,0.850,0.195045
100.0,0.850,0.087136
100.0,0.850,0.008152
100.0,0.850,-0.130010
100.0,0.850,0.140683
100.0,0.850,0.011203
100.0,0.850,-0.329106
100.0,0.850,-0.032044
100.0,0.850,-0.282375
100.0,0.850,-0.039725
100.0,0.850,-0.018819
100.0,0.850,0.145567
100.0,0.850,0.036369
100.0,0.850,0.127893
100.0,0.850,-0.043478
100.0,0.850,0.020159
100.0,0.850,0.118145
100.0,0.850,-0.098838
100.0,0.850,-0.257826
100.0,0.850,-0.168437
100.0,0.850,-0.264179
100.0,0.850,0.323026
100.0,0.850,-0.170183
100.0,0.850,-0.019942
100.0,0.850,-0.257134
100.0,0.850,0.033270
100.0,0.850,-0.040192
100.0,0.850,-0.184115
100.0,0.850,0.180449
100.0,0.850,0.196666
100.0,0.850,-0.226848
100.0,0.850,0.229961
100.0,0.850,0.190933
100.0,0.850,0.217103
100.0,0.850,0.066276
100.0,0.850,0.109292
100.0,0.850,0.191849
100.0,0.850,0.132872
100.0,0.850,-0.191495
100.0,0.850,0.030967
100.0,0.850,-0.158383
100.0,0.850,0.046625
100.0,0.850,-0.043630
100.0,0.850,-0.106026
100.0,0.850,0.117983
100.0,0.850,-0.163591
100.0,0.850,-0.015303
100.0,0.850,0.019240
100.0,0.850,0.105489
100.0,0.850,0.072237
100.0,0.850,-0.155195
100.0,0.850,-0.263195
100.0,0.850,-0.095352
100.0,0.850,0.135807
100.0,0.850,-0.120883
100.0,0.850,-0.173505
100.0,0.850,0.024999
100.0,0.850,-0.060868
100.0,0.850,-0.051361
100.0,0.850,0.118805
100.0,0.850,-0.044497
100.0,0.850,-0.228898
100.0,0.850,-0.014322
100.0,0.850,0.060404
100.0,0.850,0.222369
100.0,0.850,-0.060933
100.0,0.850,0.246338
100.0,0.850,0.005690
100.0,0.850,-0.133714
100.0,0.850,-0.001736
100.0,0.850,-0.140320
100.0,0.850,0.152981
100.0,0.850,0.057736
100.0,0.850,-0.007254
100.0,0.850,0.408511
100.0,0.850,-0.257061
100.0,0.850,0.136630
100.0,0.850,-0.082502
100.0,0.850,-0.024693
100.0,0.850,-0.002175
100.0,0.850,0.098518
100.0,0.850,0.187635
100.0,0.850,-0.036855
100.0,0.850,-0.060874
100.0,0.850,-0.074721
100.0,0.903,0.333992
100.0,0.903,0.223921
100.0,0.903,0.347825
100.0,0.903,0.133343
100.0,0.903,0.046553
100.0,0.903,0.466684
100.0,0.903,0.289363
100.0,0.903,0.381778
100.0,0.903,0.475232
100.0,0.903,0.359681
100.0,0.903,0.216298
100.0,0.903,0.228727
100.0,0.903,0.409366
100.0,0.903,0.107877
100.0,0.903,0.224735
100.0,0.903,0.233634
100.0,0.903,0.240144
100.0,0.903,0.513184
100.0,0.903,-0.151401
100.0,0.903,0.234406
100.0,0.903,0.051330
100.0,0.903,0.528106
100.0,0.903,0.113026
100.0,0.903,0.175601
100.0,0.903,0.324452
100.0,0.903,0.261096
100.0,0.903,0.192037
100.0,0.903,0.658736
100.0,0.903,0.251213
100.0,0.903,0.042154
100.0,0.903,0.629154
100.0,0.903,0.100729
100.0,0.903,0.201936
100.0,0.903,-0.038244
100.0,0.903,0.458802
100.0,0.903,0.287490
100.0,0.903,0.479136
100.0,0.903,0.339294
100.0,0.903,-0.133822
100.0,0.903,0.373558
100.0,0.903,0.249271
100.0,0.903,0.386962
100.0,0.903,0.378665
100.0,0.903,0.183551
100.0,0.903,0.222988
100.0,0.903,0.026144
100.0,0.903,0.444874
100.0,0.903,0.253668
100.0,0.903,0.393843
100.0,0.903,0.487126
100.0,0.903,0.311915
100.0,0.903,0.373105
100.0,0.903,0.462184
100.0,0.903,0.273126
100.0,0.903,0.484499
100.0,0.903,0.332504
100.0,0.903,0.575678
100.0,0.903,0.354985
100.0,0.903,0.096411
100.0,0.903,0.307625
100.0,0.903,0.533525
100.0,0.903,0.436751
100.0,0.903,0.479929
100.0,0.903,0.346765
100.0,0.903,0.245119
100.0,0.903,0.264600
100.0,0.903,0.235541
100.0,0.903,0.220462
100.0,0.903,0.091742
100.0,0.903,0.403614
100.0,0.903,0.127486
100.0,0.903,0.484633
100.0,0.903,0.676000
100.0,0.903,0.254027
100.0,0.903,0.306040
100.0,0.903,0.158661
100.0,0.903,-0.252776
100.0,0.903,0.254909
100.0,0.903,0.338478
100.0,0.903,0.272148
100.0,0.903,0.241569
100.0,0.903,0.429570
100.0,0.903,0.343747
100.0,0.903,0.208851
100.0,0.903,0.558277
100.0,0.903,0.182043
100.0,0.903,0.351411
100.0,0.903,0.357391
100.0,0.903,0.335167
100.0,0.903,0.154721
100.0,0.903,0.231056
100.0,0.903,0.538833
100.0,0.903,0.448724
100.0,0.903,0.283980
100.0,0.903,0.300778
100.0,0.903,0.533616
100.0,0.903,0.431653
100.0,0.903,0.148021
100.0,0.903,0.044476
100.0,0.903,0.343727
100.0,0.950,0.644726
100.0,0.950,0.817014
100.0,0.950,0.836100
100.0,0.950,0.874065
100.0,0.950,0.763004
100.0,0.950,0.708599
100.0,0.950,0.859684
100.0,0.950,0.729469
100.0,0.950,0.895249
100.0,0.950,0.907238
100.0,0.950,0.771346
100.0,0.950,0.871204
100.0,0.950,0.842914
100.0,0.950,0.855743
100.0,0.950,0.871090
100.0,0.950,0.821033
100.0,0.950,0.751159
100.0,0.950,0.791347
100.0,0.950,0.594411
100.0,0.950,0.873778
100.0,0.950,0.810485
100.0,0.950,0.725191
100.0,0.950,0.884047
100.0,0.950,0.821059
100.0,0.950,0.859890
100.0,0.950,0.735691
100.0,0.950,0.836157
100.0,0.950,0.420244
100.0,0.950,0.836331
100.0,0.950,0.298917
100.0,0.950,0.823936
100.0,0.950,0.679009
100.0,0.950,0.583573
100.0,0.950,0.859148
100.0,0.950,0.856536
100.0,0.950,0.894884
100.0,0.950,0.914830
100.0,0.950,0.925574
100.0,0.950,0.731397
100.0,0.950,0.759602
100.0,0.950,0.933217
100.0,0.950,0.831056
100.0,0.950,0.609004
100.0,0.950,0.765920
100.0,0.950,0.880674
100.0,0.950,0.804752
100.0,0.950,0.920879
100.0,0.950,0.649309
100.0,0.950,0.663069
100.0,0.950,0.861931
100.0,0.950,0.852389
100.0,0.950,0.907651
100.0,0.950,0.853047
100.0,0.950,0.783870
100.0,0.950,0.872604
100.0,0.950,0.882433
100.0,0.950,0.857155
100.0,0.950,0.827333
100.0,0.950,0.881907
100.0,0.950,0.860953
100.0,0.950,0.813386
100.0,0.950,0.836256
100.0,0.950,0.881228
100.0,0.950,0.805427
100.0,0.950,0.905519
100.0,0.950,0.776624
100.0,0.950,0.769264
100.0,0.950,0.895371
100.0,0.950,0.821495
100.0,0.950,0.641130
100.0,0.950,0.849972
100.0,0.950,0.871123
100.0,0.950,0.893527
100.0,0.950,0.668331
100.0,0.950,0.687410
100.0,0.950,0.728079
100.0,0.950,0.881238
100.0,0.950,0.936032
100.0,0.950,0.938512
100.0,0.950,0.945569
100.0,0.950,0.924245
100.0,0.950,0.875806
100.0,0.950,0.864893
100.0,0.950,0.747628
100.0,0.950,0.588401
100.0,0.950,0.898347
100.0,0.950,0.730526
100.0,0.950,0.880698
100.0,0.950,0.929113
100.0,0.950,0.910921
100.0,0.950,0.910875
100.0,0.950,0.800705
100.0,0.950,0.673641
100.0,0.950,0.735877
100.0,0.950,0.846066
100.0,0.950,0.826655
100.0,0.950,0.782197
100.0,0.950,0.797027
100.0,0.950,0.876804
100.0,0.950,0.458608
100.0,0.850,-0.208058
100.0,0.850,0.199012
100.0,0.850,-0.012714
100.0,0.850,0.099245
100.0,0.850,-0.198812
100.0,0.850,0.113232
100.0,0.850,0.133115
100.0,0.850,0.006883
100.0,0.850,-0.186023
100.0,0.850,0.123114
100.0,0.850,0.166947
100.0,0.850,0.011500
100.0,0.850,0.035842
100.0,0.850,-0.094193
100.0,0.850,-0.088055
100.0,0.850,0.036709
100.0,0.850,-0.201149
100.0,0.850,0.075654
100.0,0.850,0.161213
100.0,0.850,-0.132362
100.0,0.850,0.079959
100.0,0.850,-0.286606
100.0,0.850,0.281625
100.0,0.850,0.037190
100.0,0.850,0.077361
100.0,0.850,-0.070019
100.0,0.850,0.176195
100.0,0.850,0.236962
100.0,0.850,0.101409
100.0,0.850,0.093358
100.0,0.850,0.056673
100.0,0.850,0.076289
100.0,0.850,0.062339
100.0,0.850,-0.135008
100.0,0.850,-0.080120
100.0,0.850,0.099953
100.0,0.850,-0.033154
100.0,0.850,-0.255457
100.0,0.850,0.263297
100.0,0.850,0.153086
100.0,0.850,0.013465
100.0,0.850,-0.326785
100.0,0.850,-0.066440
100.0,0.850,0.048753
100.0,0.850,0.177537
100.0,0.850,-0.027721
100.0,0.850,0.202201
100.0,0.850,0.186252
100.0,0.850,0.060164
100.0,0.850,0.363577
100.0,0.850,0.013957
100.0,0.850,-0.061691
100.0,0.850,-0.004648
100.0,0.850,0.005687
100.0,0.850,0.057065
100.0,0.850,-0.079158
100.0,0.850,-0.077783
100.0,0.850,-0.322842
100.0,0.850,0.418594
100.0,0.850,-0.152919
100.0,0.850,-0.008381
100.0,0.850,-0.059671
100.0,0.850,-0.085077
100.0,0.850,-0.018400
100.0,0.850,0.321346
100.0,0.850,0.140774
100.0,0.850,0.067634
100.0,0.850,0.011924
100.0,0.850,-0.219725
100.0,0.850,0.071410
100.0,0.850,0.190258
100.0,0.850,0.045850
100.0,0.850,-0.295611
100.0,0.850,0.146607
100.0,0.850,-0.111664
100.0,0.850,-0.164732
100.0,0.850,0.078322
100.0,0.850,-0.266110
100.0,0.850,0.015660
100.0,0.850,0.086089
100.0,0.850,-0.159955
100.0,0.850,0.040792
100.0,0.850,0.134201
100.0,0.850,0.173143
100.0,0.850,0.047625
100.0,0.850,0.088505
100.0,0.850,0.103555
100.0,0.850,-0.120952
100.0,0.850,0.145873
100.0,0.850,0.304614
100.0,0.850,-0.028678
100.0,0.850,-0.189321
100.0,0.850,0.070424
100.0,0.850,0.066917
100.0,0.850,0.167917
100.0,0.850,0.154206
100.0,0.850,0.246758
100.0,0.850,-0.209634
100.0,0.850,-0.108981
100.0,0.850,0.142899
100.0,0.903,0.196061
100.0,0.903,0.180731
100.0,0.903,-0.062113
100.0,0.903,-0.157965
100.0,0.903,0.315595
100.0,0.903,0.175162
100.0,0.903,0.390876
100.0,0.903,0.018605
100.0,0.903,-0.196213
100.0,0.903,-0.035206
100.0,0.903,0.053322
100.0,0.903,0.160073
100.0,0.903,0.263422
100.0,0.903,0.192084
100.0,0.903,0.336232
100.0,0.903,-0.165548
100.0,0.903,-0.019489
100.0,0.903,-0.093789
100.0,0.903,0.066061
100.0,0.903,-0.217052
100.0,0.903,0.299375
100.0,0.903,-0.148998
100.0,0.903,-0.090449
100.0,0.903,0.153247
100.0,0.903,0.050180
100.0,0.903,0.285093
100.0,0.903,0.114764
100.0,0.903,0.219473
100.0,0.903,0.076348
100.0,0.903,-0.136291
100.0,0.903,0.104537
100.0,0.903,0.078800
100.0,0.903,-0.135602
100.0,0.903,-0.047378
100.0,0.903,-0.151056
100.0,0.903,0.393934
100.0,0.903,0.093574
100.0,0.903,-0.243200
100.0,0.903,-0.292194
100.0,0.903,0.042249
100.0,0.903,-0.230223
100.0,0.903,0.157915
100.0,0.903,0.154828
100.0,0.903,-0.002780
100.0,0.903,0.133976
100.0,0.903,-0.032194
100.0,0.903,0.386887
100.0,0.903,0.100612
100.0,0.903,0.052677
100.0,0.903,0.346324
100.0,0.903,-0.081421
100.0,0.903,0.053303
100.0,0.903,0.204050
100.0,0.903,0.151133
100.0,0.903,0.309919
100.0,0.903,-0.079687
100.0,0.903,0.272443
100.0,0.903,-0.140869
100.0,0.903,0.390780
100.0,0.903,-0.008355
100.0,0.903,0.256633
100.0,0.903,-0.263943
100.0,0.903,0.284003
100.0,0.903,-0.154472
100.0,0.903,-0.030147
100.0,0.903,0.098156
100.0,0.903,0.102585
100.0,0.903,0.021990
100.0,0.903,0.166190
100.0,0.903,-0.068041
100.0,0.903,0.184944
100.0,0.903,-0.033252
100.0,0.903,0.091690
100.0,0.903,-0.249478
100.0,0.903,-0.174789
100.0,0.903,0.159737
100.0,0.903,0.150586
100.0,0.903,0.159763
100.0,0.903,-0.017188
100.0,0.903,-0.083604
100.0,0.903,0.080103
100.0,0.903,0.145498
100.0,0.903,0.162538
100.0,0.903,0.023597
100.0,0.903,0.100870
100.0,0.903,0.013367
100.0,0.903,-0.030380
100.0,0.903,0.420483
100.0,0.903,-0.171807
100.0,0.903,0.206331
100.0,0.903,-0.071475
100.0,0.903,0.075094
100.0,0.903,0.012450
100.0,0.903,-0.037250
100.0,0.903,0.171981
100.0,0.903,-0.087510
100.0,0.903,-0.015191
100.0,0.903,-0.220834
100.0,0.903,-0.029961
100.0,0.903,0.124115
100.0,0.950,0.733037
100.0,0.950,0.438164
100.0,0.950,0.323456
100.0,0.950,-0.026660
100.0,0.950,0.371571
100.0,0.950,0.776991
100.0,0.950,0.613921
100.0,0.950,0.609508
100.0,0.950,0.488113
100.0,0.950,0.286398
100.0,0.950,0.377423
100.0,0.950,0.650572
100.0,0.950,0.884414
100.0,0.950,0.893313
100.0,0.950,0.715663
100.0,0.950,0.357677
100.0,0.950,0.732224
100.0,0.950,0.385310
100.0,0.950,0.426220
100.0,0.950,-0.167288
100.0,0.950,0.702816
100.0,0.950,0.186081
100.0,0.950,0.700452
100.0,0.950,0.467956
100.0,0.950,0.679701
100.0,0.950,0.867061
100.0,0.950,0.442613
100.0,0.950,0.484920
100.0,0.950,0.688137
100.0,0.950,0.672394
100.0,0.950,0.545890
100.0,0.950,-0.103814
100.0,0.950,0.016478
100.0,0.950,0.002135
100.0,0.950,0.205020
100.0,0.950,0.803008
100.0,0.950,0.768869
100.0,0.950,0.716746
100.0,0.950,0.461569
100.0,0.950,0.453571
100.0,0.950,0.555046
100.0,0.950,0.249409
100.0,0.950,0.213523
100.0,0.950,-0.060574
100.0,0.950,0.733963
100.0,0.950,0.875470
100.0,0.950,0.501578
100.0,0.950,0.255264
100.0,0.950,0.184689
100.0,0.950,-0.027788
100.0,0.950,0.632806
100.0,0.950,0.206950
100.0,0.950,0.725795
100.0,0.950,0.552257
100.0,0.950,0.463492
100.0,0.950,0.584621
100.0,0.950,0.451367
100.0,0.950,0.461529
100.0,0.950,0.433362
100.0,0.950,0.439902
100.0,0.950,0.136094
100.0,0.950,0.384691
100.0,0.950,0.688414
100.0,0.950,0.321648
100.0,0.950,0.328731
100.0,0.950,0.061821
100.0,0.950,0.777382
100.0,0.950,0.307733
100.0,0.950,0.705339
100.0,0.950,0.711144
100.0,0.950,0.391823
100.0,0.950,0.770338
100.0,0.950,-0.002947
100.0,0.950,0.456543
100.0,0.950,0.051069
100.0,0.950,0.760242
100.0,0.950,0.676690
100.0,0.950,-0.012085
100.0,0.950,0.217813
100.0,0.950,0.317918
100.0,0.950,0.284080
100.0,0.950,0.451238
100.0,0.950,-0.060679
100.0,0.950,0.322221
100.0,0.950,0.468820
100.0,0.950,0.852747
100.0,0.950,-0.154602
100.0,0.950,0.683112
100.0,0.950,0.807839
100.0,0.950,0.612161
100.0,0.950,0.617676
100.0,0.950,0.793831
100.0,0.950,0.548273
100.0,0.950,0.406087
100.0,0.950,0.579043
100.0,0.950,0.602533
100.0,0.950,0.759868
100.0,0.950,0.304397
100.0,0.950,0.624605
100.0,0.950,0.700997
100.0,0.850,0.359859
100.0,0.850,0.098431
100.0,0.850,-0.063177
100.0,0.850,0.105412
100.0,0.850,0.104732
100.0,0.850,-0.203191
100.0,0.850,0.036432
100.0,0.850,-0.175020
100.0,0.850,-0.148695
100.0,0.850,0.163847
100.0,0.850,-0.009260
100.0,0.850,-0.138353
100.0,0.850,0.041185
100.0,0.850,0.040168
100.0,0.850,-0.034543
100.0,0.850,0.354111
100.0,0.850,-0.072508
100.0,0.850,0.433705
100.0,0.850,0.061183
100.0,0.850,0.077833
100.0,0.850,0.150229
100.0,0.850,-0.081204
100.0,0.850,-0.042732
100.0,0.850,0.113590
100.0,0.850,0.368000
100.0,0.850,0.363480
100.0,0.850,0.292900
100.0,0.850,0.143316
100.0,0.850,-0.044547
100.0,0.850,0.110149
100.0,0.850,0.141310
100.0,0.850,0.316885
100.0,0.850,0.239383
100.0,0.850,0.129288
100.0,0.850,0.389296
100.0,0.850,0.203538
100.0,0.850,0.249356
100.0,0.850,0.113195
100.0,0.850,0.127927
100.0,0.850,0.181910
100.0,0.850,0.144989
100.0,0.850,-0.167404
100.0,0.850,0.271197
100.0,0.850,0.314445
100.0,0.850,0.458334
100.0,0.850,-0.024927
100.0,0.850,0.010011
100.0,0.850,-0.243769
100.0,0.850,0.152422
100.0,0.850,0.125065
100.0,0.850,0.058249
100.0,0.850,0.229203
100.0,0.850,0.214547
100.0,0.850,-0.075622
100.0,0.850,0.255773
100.0,0.850,-0.015844
100.0,0.850,0.402921
100.0,0.850,0.068649
100.0,0.850,-0.085213
100.0,0.850,0.454015
100.0,0.850,0.082468
100.0,0.850,0.015100
100.0,0.850,0.412158
100.0,0.850,0.107122
100.0,0.850,0.016968
100.0,0.850,0.384179
100.0,0.850,0.096855
100.0,0.850,0.013345
100.0,0.850,0.023643
100.0,0.850,0.030331
100.0,0.850,0.056876
100.0,0.850,0.168587
100.0,0.850,0.099641
100.0,0.850,0.207284
100.0,0.850,0.043057
100.0,0.850,-0.065327
100.0,0.850,0.099718
100.0,0.850,-0.036716
100.0,0.850,0.199957
100.0,0.850,0.159671
100.0,0.850,-0.164851
100.0,0.850,-0.036940
100.0,0.850,0.161736
100.0,0.850,-0.099872
100.0,0.850,0.126067
100.0,0.850,-0.170292
100.0,0.850,0.121911
100.0,0.850,-0.059506
100.0,0.850,0.251884
100.0,0.850,0.036840
100.0,0.850,0.028446
100.0,0.850,0.111933
100.0,0.850,-0.021934
100.0,0.850,0.064077
100.0,0.850,0.169321
100.0,0.850,0.217442
100.0,0.850,0.152512
100.0,0.850,0.118719
100.0,0.850,0.210968
100.0,0.850,-0.025242
100.0,0.903,0.032035
100.0,0.903,0.512431
100.0,0.903,-0.138654
100.0,0.903,0.277045
100.0,0.903,0.221335
100.0,0.903,0.310845
100.0,0.903,0.170118
100.0,0.903,-0.077779
100.0,0.903,0.235013
100.0,0.903,0.523176
100.0,0.903,0.286742
100.0,0.903,0.228700
100.0,0.903,0.454934
100.0,0.903,0.030188
100.0,0.903,0.463225
100.0,0.903,0.207595
100.0,0.903,-0.038091
100.0,0.903,0.048130
100.0,0.903,0.382111
100.0,0.903,0.198061
100.0,0.903,0.598174
100.0,0.903,0.320437
100.0,0.903,-0.003777
100.0,0.903,0.304173
100.0,0.903,0.345371
100.0,0.903,0.584494
100.0,0.903,0.446237
100.0,0.903,0.569364
100.0,0.903,0.476026
100.0,0.903,0.435497
100.0,0.903,0.086984
100.0,0.903,0.295918
100.0,0.903,0.420008
100.0,0.903,0.333851
100.0,0.903,0.060949
100.0,0.903,0.386142
100.0,0.903,0.591859
100.0,0.903,0.594025
100.0,0.903,0.044593
100.0,0.903,0.344848
100.0,0.903,0.024223
100.0,0.903,0.390991
100.0,0.903,-0.045284
100.0,0.903,0.330771
100.0,0.903,0.519302
100.0,0.903,-0.056727
100.0,0.903,0.451763
100.0,0.903,0.297731
100.0,0.903,0.319483
100.0,0.903,0.558119
100.0,0.903,0.041473
100.0,0.903,0.452013
100.0,0.903,0.304770
100.0,0.903,0.497316
100.0,0.903,0.098665
100.0,0.903,0.663724
100.0,0.903,0.210547
100.0,0.903,0.099147
100.0,0.903,0.407183
100.0,0.903,0.411230
100.0,0.903,-0.021354
100.0,0.903,0.245746
100.0,0.903,0.039930
100.0,0.903,0.418190
100.0,0.903,-0.077618
100.0,0.903,0.305301
100.0,0.903,0.267183
100.0,0.903,0.078410
100.0,0.903,0.444311
100.0,0.903,0.296517
100.0,0.903,0.482492
100.0,0.903,0.358258
100.0,0.903,-0.068857
100.0,0.903,0.414843
100.0,0.903,0.217755
100.0,0.903,0.203244
100.0,0.903,0.281825
100.0,0.903,0.248969
100.0,0.903,0.241173
100.0,0.903,0.371521
100.0,0.903,0.131799
100.0,0.903,0.416652
100.0,0.903,0.054653
100.0,0.903,0.169597
100.0,0.903,0.315181
100.0,0.903,0.384918
100.0,0.903,0.191247
100.0,0.903,0.356444
100.0,0.903,0.418406
100.0,0.903,0.183046
100.0,0.903,0.280820
100.0,0.903,0.463303
100.0,0.903,0.184249
100.0,0.903,0.238855
100.0,0.903,0.090219
100.0,0.903,0.473182
100.0,0.903,0.601767
100.0,0.903,0.039397
100.0,0.903,-0.060656
100.0,0.903,0.123902
100.0,0.950,0.674776
100.0,0.950,0.725834
100.0,0.950,0.582284
100.0,0.950,0.583623
100.0,0.950,0.852925
100.0,0.950,0.848689
100.0,0.950,0.848696
100.0,0.950,0.715928
100.0,0.950,0.898583
100.0,0.950,0.747523
100.0,0.950,0.522257
100.0,0.950,0.712657
100.0,0.950,0.614889
100.0,0.950,0.742769
100.0,0.950,0.317074
100.0,0.950,0.726953
100.0,0.950,0.768953
100.0,0.950,0.882027
100.0,0.950,0.886663
100.0,0.950,0.842794
100.0,0.950,0.764916
100.0,0.950,0.842367
100.0,0.950,0.581501
100.0,0.950,0.838135
100.0,0.950,0.814232
100.0,0.950,0.670887
100.0,0.950,0.540083
100.0,0.950,0.807604
100.0,0.950,0.927858
100.0,0.950,0.768472
100.0,0.950,0.885899
100.0,0.950,0.892328
100.0,0.950,0.774449
100.0,0.950,0.892401
100.0,0.950,0.822757
100.0,0.950,0.899027
100.0,0.950,0.505152
100.0,0.950,0.818029
100.0,0.950,0.904002
100.0,0.950,0.885700
100.0,0.950,0.662250
100.0,0.950,0.557634
100.0,0.950,0.901308
100.0,0.950,0.807921
100.0,0.950,0.645916
100.0,0.950,0.809403
100.0,0.950,0.710550
100.0,0.950,0.811983
100.0,0.950,0.819434
100.0,0.950,0.810273
100.0,0.950,0.939427
100.0,0.950,0.566256
100.0,0.950,0.774270
100.0,0.950,0.830795
100.0,0.950,0.657633
100.0,0.950,0.571666
100.0,0.950,0.862836
100.0,0.950,0.639992
100.0,0.950,0.795954
100.0,0.950,0.709637
100.0,0.950,0.783688
100.0,0.950,0.910028
100.0,0.950,0.801713
100.0,0.950,0.855547
100.0,0.950,0.820334
100.0,0.950,0.671483
100.0,0.950,0.761966
100.0,0.950,0.347360
100.0,0.950,0.850765
100.0,0.950,0.827106
100.0,0.950,0.493833
100.0,0.950,0.748871
100.0,0.950,0.898717
100.0,0.950,0.446780
100.0,0.950,0.836210
100.0,0.950,0.669546
100.0,0.950,0.925262
100.0,0.950,0.900009
100.0,0.950,0.622110
100.0,0.950,0.898203
100.0,0.950,0.765009
100.0,0.950,0.466293
100.0,0.950,0.752810
100.0,0.950,0.637883
100.0,0.950,0.937714
100.0,0.950,0.595380
100.0,0.950,0.873707
100.0,0.950,0.572300
100.0,0.950,0.607748
100.0,0.950,0.687634
100.0,0.950,0.932663
100.0,0.950,0.754689
100.0,0.950,0.820973
100.0,0.950,0.616547
100.0,0.950,0.847592
100.0,0.950,0.797130
